StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"4","QLD","Dawson","158","6","Bloomsbury","Current","Bloomsbury State School","8545 Bruce Hwy","","","BLOOMSBURY","QLD","4799","5293","Bloomsbury State School","8545 Bruce Hwy","BLOOMSBURY","","","Entrance to Polling Place: Main door to classroom. Entrance to Grounds: Main gate on Bruce Highway.","-20.7056000","148.5960000","3135308","Assisted","360","25","1","1"
"4","QLD","Dawson","158","6","Bowen","Current","Bowen Police-Citizens Youth Club","Cnr Queens Rd & Hay St","","","BOWEN","QLD","4805","5294","Bowen Police-Citizens Youth Club","Cnr Queens Rd & Hay St","BOWEN","","","Entrance to Polling Place and Grounds: From Gordon Street.","-20.0113000","148.2450000","3133720","Full","1716","160","5","2"
"4","QLD","Dawson","158","6","Brandon","Current","Brandon State School","2-20 Drysdale St","","","BRANDON","QLD","4808","5296","Brandon State School","2-20 Drysdale St","BRANDON","","","Entrance to Polling Place: Main door to staff room. Entrance to Grounds: Main gate on Drysdale Street.","-19.5535316","147.3489145","3146111","Assisted","602","19","2","1"
"4","QLD","Dawson","158","6","Brisbane City (Dawson)","Current","Primary Industries Building","80 Ann Street","","","BRISBANE","QLD","4000","14196","Primary Industries Building","80 Ann St","BRISBANE CITY","","","Venue in Brisbane CBD. Details to be con firmed.","-27.4688591","153.0225778","3110512","Assisted","30","0","0","0"
"4","QLD","Dawson","158","6","Bucasia","Current","Bucasia State School","76 Kemp St","","","BUCASIA","QLD","4750","5297","Bucasia State School","76 Kemp St","BUCASIA","","","Entrance to Polling Place: Main door to library. Entrance to Grounds: Main gate on Kemp Street.","-21.0319000","149.1580000","3135403","Full","1816","97","5","1"
"4","QLD","Dawson","158","6","Calen","Current","Calen District State College","38 McIntyre St","","","CALEN","QLD","4798","5298","Calen District State College","38 McIntyre St","CALEN","","38 McIntyre Street","Entrance to Polling Place: Main door to classroom. Entrance to Grounds: Main gate on McIntyre Street.","-20.8990000","148.7700000","3135318","Full","502","31","2","1"
"4","QLD","Dawson","158","6","Cannonvale","Current","Whitsunday TAFE College","190 Shute Harbour Rd","","","CANNONVALE","QLD","4802","5299","Whitsunday TAFE College","190 Shute Harbour Rd","CANNONVALE","","","Entrance to Grounds: From Shute Harbour Rd. Entrance to polling place: Main door to restaurant.","-20.2773000","148.6960000","3135922","Assisted","1932","198","5","2"
"4","QLD","Dawson","158","6","Chelona","Appointment","Chelona State School","13 Chelona-School Access Rd","","","CHELONA","QLD","4740","5301","Chelona State School","13 Chelona-School Access Rd","CHELONA","","","Entrance to Polling Place: Main door to OSHC building. Entrance to Grounds: Main gate on Chelona-School Access Road.","-21.2606000","149.1460000","3135715","Assisted","136","273","0","3"
"4","QLD","Dawson","158","6","Chelona (Dawson)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"4","QLD","Dawson","158","6","Clare","Current","Clare State School","1/10 Larkin St","","","CLARE","QLD","4807","5302","Clare State School","1/10 Larkin St","CLARE","","","Entrance to Polling Place: Main door to staff room. Entrance to Grounds: Main gate on Larkin Street.","-19.7842000","147.2260000","3146115","Assisted","191","86","0","1"
"4","QLD","Dawson","158","6","Coningsby","Current","Coningsby State School","1312 Bruce Hwy","","","MACKAY","QLD","4740","5305","Coningsby State School","1312 Bruce Hwy","MACKAY","","","Entrance to Polling Place: Main door to classroom. Entrance to Grounds: Main gate on Bruce Highway.","-21.0916000","149.0680000","3135309","Full","711","58","2","1"
"4","QLD","Dawson","158","6","Cungulla","Current","Cungulla Recreational Fishing & Social Club","15-19 Frank Randall Dr","","","CUNGULLA","QLD","4816","34003","Cungulla Recreational Fishing & Social Club","15-19 Frank Randall Dr","CUNGULLA","","","Entrance to Polling Place and Grounds: From Frank Randell Drive.","-19.3965000","147.1070000","3148912","Assisted","207","17","1","1"
"4","QLD","Dawson","158","6","Dingo Beach","Current","Gloucester Sports & Recreation Clubhouse","101 Gloucester Ave","","","HIDEAWAY BAY","QLD","4800","38215","Gloucester Sports & Recreation Clubhouse","101 Gloucester Ave","HIDEAWAY BAY","","","Entrance to Grounds: Driveway opposite Hydeaway Bay Caravan Park. Entrance to Premises: Main door to Club House.","-20.0941000","148.4970000","3136113","Full","198","25","0","1"
"4","QLD","Dawson","158","6","Eimeo","Current","Mackay Northern Beaches State High School","30 Rosewood Dr","","","RURAL VIEW","QLD","4740","5312","Mackay Northern Beaches State High School","30 Rosewood Dr  ","RURAL VIEW","","","Entrance to Polling Place: Main door to classroom. Entrance to Grounds: Main gate on Eimeo Road.","-21.0602000","149.1610000","3134420","Full","2978","202","8","2"
"4","QLD","Dawson","158","6","Farleigh","Current","Farleigh State School","Chidlow St","","","FARLEIGH","QLD","4741","5317","Farleigh State School","Chidlow St","FARLEIGH","","","Entrance to Polling Place: Main door to classroom. Entrance to Grounds: Main gate on Chidlow Street.","-21.1065000","149.1020000","3134819","None","448","38","2","1"
"4","QLD","Dawson","158","6","Giru","Current","Giru Branch QCWA Hall","9 Carey St","","","GIRU","QLD","4809","5669","Giru Branch QCWA Hall","9 Carey St","GIRU","","","Entrance to Polling Place and Grounds: From Carey Street.","-19.5150000","147.1040000","3146118","Assisted","483","39","2","1"
"4","QLD","Dawson","158","6","Glenella","Current","Glenella State School","35-55 Hill End Rd","","","GLENELLA","QLD","4740","5322","Glenella State School","35-55 Hill End Rd","GLENELLA","","","Entrance to Polling Place: Main door to hall. Entrance to Grounds: Main gate on Hill End Road. Second gate on Mooney Court.","-21.1197000","149.1480000","3134824","Assisted","1516","97","4","1"
"4","QLD","Dawson","158","6","Hamilton Island","Current","Hamilton Island Resort","","","","HAMILTON ISLAND","QLD","4803","38207","Hamilton Island Resort","","HAMILTON ISLAND","","","Entrance to Polling Place: Main door to Convention Centre (behind the Reef View Hotel).","-20.3637000","148.9720000","3135905","Full","357","163","1","2"
"4","QLD","Dawson","158","6","Hampden","Current","Hampden State School","2880 Bruce Hwy","","","KUTTABUL","QLD","4741","5329","Hampden State School","2880 Bruce Hwy","KUTTABUL","","","Entrance to Polling Place: Main door to library. Entrance to Grounds: Main gate on Bruce Highway.","-21.0585000","148.9300000","3135325","None","523","59","2","1"
"4","QLD","Dawson","158","6","Home Hill","Current","St Colman's Catholic School","94-100 Eleventh Ave","","","HOME HILL","QLD","4806","5332","St Colman's Catholic School","94-100 Eleventh Ave","HOME HILL","","","Entrance to Polling Place: Main door to shed. Sign reads Functions & Events. Entrance to Grounds: Main gate on Eleventh Avenue.","-19.6648000","147.4160000","3146103","Assisted","1459","66","4","1"
"4","QLD","Dawson","158","6","Jarvisfield","Current","Jarvisfield State School","516 Rita Island Rd","","","JARVISFIELD","QLD","4807","5334","Jarvisfield State School","516 Rita Island Rd","JARVISFIELD","","","Entrance to Polling Place: Main door to multi-purpose room. Entrance to Grounds: Main gate on Loram Road.","-19.6001000","147.4600000","3146104","Assisted","307","9","1","1"
"4","QLD","Dawson","158","6","Kalamia","Current","Kalamia State School","Lilliesmere Rd","","","KALAMIA","QLD","4807","5335","Kalamia State School","Lilliesmere Rd","KALAMIA","","","Entrance to Polling Place: Main door to Library. Entrance to Grounds: Main gate on Lilliesmere Road.","-19.5185000","147.4180000","3146106","Assisted","317","13","1","1"
"4","QLD","Dawson","158","6","Mackay","Current","Mackay Central State School","251 Alfred St","","","MACKAY","QLD","4740","5340","Mackay Central State School","251 Alfred St","MACKAY","","","Entrance to Polling Place: Main door to Activities building. Entrance to Grounds: Closest gate on Nelson St. Second gate along Alfred St.","-21.1460000","149.1820000","3134607","Assisted","1258","278","4","3"
"4","QLD","Dawson","158","6","Mackay Goose Ponds","Current","Mackay North State School","Cnr Evans Ave & Harvey St","","","NORTH MACKAY","QLD","4740","5324","Mackay North State School","Cnr Evans Ave & Harvey St","MACKAY","","","Entrance to Polling Place: Main door to Activities building. Entrance to Grounds: Closest gate on Willis St. Also gates on Harvey St & Evans Ave.","-21.1218450","149.1838690","3134913","Assisted","1228","74","4","1"
"4","QLD","Dawson","158","6","Mackay South","Current","Mercy College (Mackay)","Cnr Penn & Juliet Sts","","","MACKAY","QLD","4740","5343","Mercy College (Mackay)","Cnr Penn & Juliet Sts","MACKAY","","","Entrance to Polling Place: Main door to school hall. Entrance to Grounds: Main gate on Penn Street. Second gate on Juliet Street.","-21.1548000","149.1840000","3135608","Assisted","1716","191","5","2"
"4","QLD","Dawson","158","6","Mackay Town Beach","Current","Victoria Park State School","Cnr Goldsmith & Shakespeare Sts","","","MACKAY","QLD","4740","5375","Victoria Park State School","Cnr Goldsmith & Shakespeare Sts","MACKAY","","","Entrance to Polling Place: Main door to staff room. Entrance to Grounds: Closest gate on Goldsmith Street. Second gate on Shakespeare Street.","-21.1477000","149.1940000","3134307","Assisted","1735","186","5","2"
"4","QLD","Dawson","158","6","Mackay West","Current","Mackay West State School","Pinder St","","","WEST MACKAY","QLD","4740","5344","Mackay West State School","Pinder St","WEST MACKAY","Performing Arts Centre","","Entrance to Polling Place: Main door to Performing Arts Centre. Entrance to Grounds: Main gate on Pinder Street.","-21.1525000","149.1640000","3135811","Full","1737","213","5","2"
"4","QLD","Dawson","158","6","Merinda","Current","Merinda State School","Bergl St","","","MERINDA","QLD","4805","5347","Merinda State School","Bergl St","MERINDA","","","Entrance to Polling Place: Main door to Library. Entrance to Grounds: Main gate on Bergl Street.","-20.0208000","148.1640000","3134009","Assisted","447","42","2","1"
"4","QLD","Dawson","158","6","Mount Pleasant East","Current","Fitzgerald State School","54 Norris Rd","","","NORTH MACKAY","QLD","4740","5319","Fitzgerald State School","54 Norris Rd","NORTH MACKAY","","","Entrance to Polling Place: Main door to school hall. Entrance to Grounds: Main gate on Norris Road.","-21.1148852","149.1683585","3134903","Assisted","1825","94","5","1"
"4","QLD","Dawson","158","6","Mount Pleasant West","Current","Emmanuel Catholic Primary School","35-49 Baxter Dr","","","MOUNT PLEASANT","QLD","4740","5313","Emmanuel Catholic Primary School","35-49 Baxter Dr","MOUNT PLEASANT","","","Entrance to Polling Place: Main door to classroom. Entrance to Grounds: Main gate on Baxter Drive.","-21.1108903","149.1569647","3134801","Full","1243","66","4","1"
"4","QLD","Dawson","158","6","Nome","Current","Nome District Rural Fire Brigade Hall","2 Alligator Creek Rd","","","ALLIGATOR CREEK","QLD","4816","5656","Nome District Rural Fire Brigade Hall","2 Alligator Creek Rd","ALLIGATOR CREEK","","","Entrance to Polling Place and Grounds: From Alligator Creek Road.","-19.3879000","146.9540000","3148909","Assisted","955","216","3","2"
"4","QLD","Dawson","158","6","Oonoonba","Current","Oonoonba State School","83 Fairfield Waters Dr","","","IDALIA","QLD","4811","5683","Oonoonba State School","83 Fairfield Waters Dr","IDALIA","","","Entrance to Polling Place: Main doors to double classroom. Entrance to Grounds: Main gate on Fairfield Waters Drive. Second gate on Lakeland Boulevard.","-19.3037000","146.8130000","3148709","Assisted","2536","396","7","4"
"4","QLD","Dawson","158","6","Osborne","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"4","QLD","Dawson","158","6","Proserpine","Current","St Catherine's Catholic College (Senior Campus)","96 Renwick Rd","","","PROSERPINE","QLD","4800","5361","St Catherine's Catholic College (Senior Campus)","96 Renwick Rd","PROSERPINE","","","Entrance to Grounds: Main entrance to Lo yola campus off Renwick Street. Polling place: Main door to Father Tom F Gard Centre.","-20.4014000","148.5810000","3136121","Assisted","1212","92","4","1"
"4","QLD","Dawson","158","6","Queens Beach","Current","Queens Beach State School","39 Tracey St","","","BOWEN","QLD","4805","5363","Queen's Beach State School","39 Tracey St","BOWEN","","","Entrance to Polling Place: Main door to Library. Entrance to Grounds: Main gate on Tracey Street.","-19.9766009","148.2270022","3133713","Assisted","1005","47","3","1"
"4","QLD","Dawson","158","6","Rural View","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"4","QLD","Dawson","158","6","Seaforth","Current","Seaforth Community Hall","Prince Charles Ave","","","SEAFORTH","QLD","4741","5371","Seaforth Community Hall","Prince Charles Ave","SEAFORTH","","","Entrance to Polling Place and Grounds: From Prince Charles Avenue.","-20.9023000","148.9670000","3135312","Full","735","86","2","1"
"4","QLD","Dawson","158","6","Slade Point","Current","Slade Point State School","362 Slade Point Rd","","","SLADE POINT","QLD","4740","5374","Slade Point State School","362 Slade Point Rd","SLADE POINT","","","Entrance to Polling Place: Main door to hall. Entrance to Grounds: Main gate on Slade Point Road.","-21.0742000","149.2150000","3135508","Assisted","1201","79","4","1"
"4","QLD","Dawson","158","6","Wulguru (Dawson)","Current","Wulguru State School","2 Haldane St","","","WULGURU","QLD","4811","5705","Wulguru State School","2 Haldane St","WULGURU","","","Entrance to Polling Place: Main door to Hall. Entrance to Grounds: Main gate on Haldane Street.","-19.3245000","146.8130000","3149103","Assisted","2243","271","6","3"
"4","QLD","Dickson","252","7","Albany Creek","Current","All Saints Parish Primary School","4 Fahey Road East","","","ALBANY CREEK","QLD","4035","83945","All Saints Parish Primary School","4 Fahey Road East  ","ALBANY CREEK","","","","-27.3490260","152.9708538","3138214","Assisted","961","80","3","1"
"4","QLD","Dickson","252","7","Albany Creek North","Appointment","Albany Creek State School","696 Albany Creek Rd","","","ALBANY CREEK","QLD","4035","5455","State School Hall","696 Albany Creek Rd","ALBANY CREEK","Hall","Albany Creek Rd","Entrance to polling place - main door to hall Entrance to grounds - Albany Creek Rd","-27.3462000","152.9700000","3138214","Assisted","1743","242","5","3"
"4","QLD","Dickson","252","7","Albany Creek South","Current","Albany Creek State High School","Old Northern Rd","cnr Albany Forest Dr","","ALBANY CREEK","QLD","4035","6396","State High School Hall","Old Northern Rd, cnr Albany Forest D","ALBANY CREEK","Hall","Albany Forest Rd","Main entrance to grounds Albany Forest Dr, other entrance Old Northern Rd","-27.3569000","152.9690000","3138229","None","2495","158","7","2"
