polling_place_name,lon,division,booth_info,premises,opening_hours,has_bbq,address,source,state,lat,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
Cundletown,152.522,Lyne,assisted wheelchair access,Cundletown Public School,7 Sep 2013 8:00-18:00,FALSE,High St   CUNDLETOWN NSW 2430,,NSW,-31.8999,FALSE,FALSE,,,,,,,,,
Burrell Creek,152.296,Lyne,assisted wheelchair access,Burrell Creek Hall,7 Sep 2013 8:00-18:00,FALSE,5348 The Bucketts Way   BURRELL CREEK NSW 2429,,NSW,-31.9526,FALSE,FALSE,,,,,,,,,
Byabarra,152.5160075,Lyne,no wheelchair access,Byabarra Community Hall,7 Sep 2013 8:00-18:00,FALSE,1095 Comboyne Rd BYABARRA NSW 2446,,NSW,-31.5379058,FALSE,FALSE,,,,,,,,,
Kew,152.734,Lyne,full wheelchair access,Camden Haven High School,7 Sep 2013 8:00-18:00,FALSE,Valley View Rd off Glenhaven Dr KEW NSW 2439,,NSW,-31.6393,FALSE,FALSE,,,,,,,,,
Chatham,152.48,Lyne,assisted wheelchair access,Chatham High School,7 Sep 2013 8:00-18:00,FALSE,Davis St   TAREE NSW 2430,Booth Reviews,NSW,-31.8966,FALSE,TRUE,,,,,,,,,
Elands,152.296,Lyne,no wheelchair access,Elands Public School,7 Sep 2013 8:00-18:00,FALSE,152 Glenwarrin Rd   ELANDS NSW 2429,,NSW,-31.6335,FALSE,FALSE,,,,,,,,,
Kellyville,150.9579173,Mitchell,assisted wheelchair access,Kellyville Public School,7 Sep 2013 8:00-18:00,FALSE,35a Windsor Rd   KELLYVILLE NSW 2155,,NSW,-33.7119846,FALSE,FALSE,,,,,,,,,
Hambledon,150.887,Greenway,assisted wheelchair access,Hambledon Public School,7 Sep 2013 8:00-18:00,TRUE,Bali Dr   QUAKERS HILL NSW 2763,Booth Reviews,NSW,-33.7169,FALSE,TRUE,,,,,,,,,
Kings Langley North,150.925,Greenway,assisted wheelchair access,Jim Southee Community Centre,7 Sep 2013 8:00-18:00,FALSE,James Cook Dr   KINGS LANGLEY NSW 2147,,NSW,-33.7438,FALSE,FALSE,,,,,,,,,
East Devonport,146.372,Braddon,assisted wheelchair access,East Devonport Primary School,7 Sep 2013 8:00-18:00,FALSE,19 Thomas St   EAST DEVONPORT TAS 7310,,TAS,-41.1779,FALSE,FALSE,,,,,,,,,
Somerset,145.836367,Braddon,assisted wheelchair access,Cam Rise Uniting Church,7 Sep 2013 8:00-18:00,FALSE,3 Wragg Street SOMERSET TAS 7322,Booth Reviews,TAS,-41.043137,TRUE,FALSE,,,,,,,,,
Kellyville East,150.96702,Mitchell,assisted wheelchair access,Kellyville High School,7 Sep 2013 8:00-18:00,FALSE,cnr York Rd & Queensbury Ave KELLYVILLE NSW 2155,,NSW,-33.70909,FALSE,FALSE,,,,,,,,,
Warabrook,151.718,Newcastle,assisted wheelchair access,Warabrook Community Centre,7 Sep 2013 8:00-18:00,FALSE,6 Angophora Dr WARABROOK NSW 2304,,NSW,-32.8867,FALSE,FALSE,,,,,,,,,
Currie,143.855,Braddon,assisted wheelchair access,Currie Town Hall,7 Sep 2013 8:00-18:00,FALSE,Cnr Meech & George Sts   CURRIE TAS 7256,,TAS,-39.9298,FALSE,FALSE,,,,,,,,,
Waratah,151.722,Newcastle,assisted wheelchair access,Waratah Public School,7 Sep 2013 8:00-18:00,FALSE,Lambton Rd   WARATAH NSW 2298,,NSW,-32.9058,FALSE,FALSE,,,,,,,,,
Cooee,145.86801,Braddon,assisted wheelchair access,Cooee Primary School,7 Sep 2013 8:00-18:00,FALSE,Fidler St   COOEE TAS 7320,,TAS,-41.04076,FALSE,FALSE,,,,,,,,,
Waratah West,151.716,Newcastle,no wheelchair access,Waratah West Public School,7 Sep 2013 8:00-18:00,FALSE,Leonora Pde   WARATAH WEST NSW 2298,,NSW,-32.8993,FALSE,FALSE,,,,,,,,,
Thornton,151.641,Newcastle,assisted wheelchair access,Thornton Public School,7 Sep 2013 8:00-18:00,FALSE,Government Rd   THORNTON NSW 2322,,NSW,-32.7797,FALSE,FALSE,,,,,,,,,
Wallabadah,150.8281404,New England,no wheelchair access,Wallabadah Public School,7 Sep 2013 8:00-18:00,FALSE,Martyn St   WALLABADAH NSW 2343,,NSW,-31.540796,FALSE,FALSE,,,,,,,,,
Tighes Hill,151.752,Newcastle,no wheelchair access,Tighes Hill Public School,7 Sep 2013 8:00-18:00,FALSE,Elizabeth St   TIGHES HILL NSW 2297,Booth Reviews,NSW,-32.9082,TRUE,FALSE,,,,,,,,,
Cooks Hill,151.768023,Newcastle,assisted wheelchair access,WEA Hunter Laman Street Campus,7 Sep 2013 8:00-18:00,FALSE,100 Laman St COOKS HILL NSW 2300,Booth Reviews,NSW,-32.929263,TRUE,FALSE,,,,,,,,,
Wallsend East,151.683,Newcastle,assisted wheelchair access,Wallsend Community Pre-school,7 Sep 2013 8:00-18:00,FALSE,cnr Douglas & Abbott St WALLSEND NSW 2287,,NSW,-32.9024,FALSE,FALSE,,,,,,,,,
Banksia Park,138.726,Makin,"Gym, assisted wheelchair access",Banksia Park Primary School,7 Sep 2013 8:00-18:00,TRUE,Cottenham Rd   BANKSIA PARK SA 5091,Booth Reviews,SA,-34.8085,FALSE,TRUE,,,,,,,,,
Modbury MAKIN PPVC,138.685486,Makin,full wheelchair access,959 North East Rd,7 Sep 2013 8:00-18:00,FALSE,959 North East Rd MODBURY SA 5092,,SA,-34.831402,FALSE,FALSE,,,,,,,,,
Adelaide (Makin),138.5993915,Makin,full wheelchair access,29 King William St,7 Sep 2013 8:00-18:00,FALSE,29 King William St ADELAIDE SA 5000,,SA,-34.9226396,FALSE,FALSE,,,,,,,,,
Smoky Bay,133.936,Grey,assisted wheelchair access,Smoky Bay CFS Station,7 Sep 2013 8:00-18:00,FALSE,1 Tremaine St   SMOKY BAY SA 5680,,SA,-32.3741,FALSE,FALSE,,,,,,,,,
Snowtown,138.215,Grey,assisted wheelchair access,Snowtown Soldiers Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,22 Railway Tce SNOWTOWN SA 5520,,SA,-33.7815,FALSE,FALSE,,,,,,,,,
Redhill,138.223,Grey,assisted wheelchair access,Redhill Community Centre,7 Sep 2013 8:00-18:00,FALSE,51 Moorhouse St   REDHILL SA 5521,,SA,-33.5393,FALSE,FALSE,,,,,,,,,
Robertstown,139.08,Grey,assisted wheelchair access,Robertstown Peace Hall,7 Sep 2013 8:00-18:00,FALSE,32 Commercial St ROBERTSTOWN SA 5381,,SA,-33.99,FALSE,FALSE,,,,,,,,,
Roxby Downs,136.896,Grey,assisted wheelchair access,Roxby Downs Christian Community Church,7 Sep 2013 8:00-18:00,FALSE,Cnr Burgoyne & Tutop Sts ROXBY DOWNS SA 5725,,SA,-30.5643,FALSE,FALSE,,,,,,,,,
Roxby Downs PPVC,136.896,Grey,assisted wheelchair access,Roxby Downs Christian Community Church,7 Sep 2013 8:00-18:00,FALSE,Cnr Burgoyne / Tutop Sts ROXBY DOWNS SA 5725,,SA,-30.5646,FALSE,FALSE,,,,,,,,,
Port Lincoln Central,135.8489,Grey,assisted wheelchair access,Port Lincoln Lutheran Church Hall,7 Sep 2013 8:00-18:00,FALSE,Flinders Hwy   PORT LINCOLN SA 5606,,SA,-34.7184,FALSE,FALSE,,,,,,,,,
Port Neill,136.348,Grey,assisted wheelchair access,Port Neill War Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,41 Wallis St   PORT NEILL SA 5604,,SA,-34.1183,FALSE,FALSE,,,,,,,,,
Port Victoria,137.484,Grey,assisted wheelchair access,Port Victoria Institute,7 Sep 2013 8:00-18:00,FALSE,16 Main St   PORT VICTORIA SA 5573,,SA,-34.4974,FALSE,FALSE,,,,,,,,,
Golden Grove Central,138.69623,Makin,"Dame Roma Hall, assisted wheelchair access",Golden Grove High School,7 Sep 2013 8:00-18:00,FALSE,Adey Pl   GOLDEN GROVE SA 5125,,SA,-34.79381,FALSE,FALSE,,,,,,,,,
Waverley North,145.133,Chisholm,assisted wheelchair access,Mt Waverley College Senior Campus,7 Sep 2013 8:00-18:00,FALSE,Beaufort St   MT WAVERLEY VIC 3149,,VIC,-37.8692,FALSE,FALSE,,,,,,,,,
Syndal North,145.141,Chisholm,assisted wheelchair access,Mt Waverley North Primary School,7 Sep 2013 8:00-18:00,FALSE,Marcus Ave   MT WAVERLEY VIC 3149,,VIC,-37.8677,FALSE,FALSE,,,,,,,,,
Clayton North,145.125,Chisholm,no wheelchair access,Monash Uniting Church Hall,7 Sep 2013 8:00-18:00,FALSE,1937 Dandenong Rd   CLAYTON VIC 3168,Booth Reviews,VIC,-37.9121,FALSE,TRUE,,,,,,,,,
Mount Waverley,145.128174,Chisholm,assisted wheelchair access,Mount Waverley Youth Centre,7 Sep 2013 8:00-18:00,FALSE,45 Miller Cres MT WAVERLEY VIC 3149,,VIC,-37.87471,FALSE,FALSE,,,,,,,,,
Laburnum (Chisholm),145.137,Chisholm,assisted wheelchair access,Laburnum Primary School,7 Sep 2013 8:00-18:00,FALSE,cnr Janet St & Middleborough Rd   BLACKBURN VIC 3130,Booth Reviews,VIC,-37.8268,FALSE,TRUE,,,,,,,,,
Melbourne (Chisholm),144.9667679,Chisholm,assisted wheelchair access,Melbourne City Town Hall,7 Sep 2013 8:00-18:00,FALSE,90-130 Swanston St   MELBOURNE VIC 3000,,VIC,-37.8148203,FALSE,FALSE,,,,,,,,,
Kerrimuir,145.135,Chisholm,assisted wheelchair access,Kerrimuir Primary School,7 Sep 2013 8:00-18:00,FALSE,Molbray St BOX HILL NORTH VIC 3129,Booth Reviews,VIC,-37.8036,TRUE,FALSE,,,,,,,,,
Koonung Heights (Chisholm),145.117,Chisholm,assisted wheelchair access,Koonung Secondary College,7 Sep 2013 8:00-18:00,FALSE,615 Elgar Rd   BOX HILL NORTH VIC 3129,Booth Reviews,VIC,-37.8026,TRUE,FALSE,,,,,,,,,
Para Hills East,138.667,Makin,"Hall, assisted wheelchair access",East Para Primary School,7 Sep 2013 8:00-18:00,TRUE,Caroona Ave   PARA HILLS SA 5096,Booth Reviews,SA,-34.8173,FALSE,FALSE,,,,,,,,,
Mount Waverley South,145.123,Chisholm,assisted wheelchair access,Mt Waverley Primary School,7 Sep 2013 8:00-18:00,TRUE,Park La   MT WAVERLEY VIC 3149,Booth Reviews,VIC,-37.8816,FALSE,TRUE,,,,,,,,,
Oakleigh North,145.096,Chisholm,assisted wheelchair access,Oakleigh Occasional Care,7 Sep 2013 8:00-18:00,TRUE,22 Cabena Cres CHADSTONE VIC 3148,Booth Reviews,VIC,-37.8908,FALSE,TRUE,,,,,,,,,
Bateman,115.846,Tangney,no wheelchair access,Bateman Primary School,8/9/13,TRUE,Bartling Cres   BATEMAN WA 6150,,WA,-32.0497,FALSE,FALSE,,,,,,,,,
Beacon Hill (Warringah),151.262,Warringah,assisted wheelchair access,Beacon Hill Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,35 Willandra Rd   BEACON HILL NSW 2100,,NSW,-33.7534,FALSE,FALSE,,,,,,,,,
Bonython,149.083,Canberra,assisted wheelchair access,Bonython Primary School,7 Sep 2013 8:00-18:00,FALSE,Hurtle Ave   BONYTHON ACT 2905,,ACT,-35.4318,FALSE,FALSE,,,,,,,,,
Beauty Point,151.2425735,Warringah,assisted wheelchair access,Beauty Point Public School,7 Sep 2013 8:00-18:00,FALSE,17 Medusa St MOSMAN NSW 2088,,NSW,-33.8117986,FALSE,FALSE,,,,,,,,,
Dudley,145.583,McMillan,assisted wheelchair access,Bass Coast Adult Education Centre,7 Sep 2013 8:00-18:00,FALSE,239 White Rd   WONTHAGGI VIC 3995,,VIC,-38.5901,FALSE,FALSE,,,,,,,,,
Paddington Central,151.229,Wentworth,no wheelchair access,St George's Anglican Church,7 Sep 2013 8:00-18:00,FALSE,245 Glenmore Rd   PADDINGTON NSW 2021,,NSW,-33.8823,FALSE,FALSE,,,,,,,,,
Hackham South,138.5164748,Kingston,"Gym, full wheelchair access",Huntfield Heights Primary School,7 Sep 2013 8:00-18:00,FALSE,78 Melsetter Rd   HUNTFIELD HEIGHTS SA 5163,,SA,-35.1529748,FALSE,FALSE,,,,,,,,,
Happy Valley (Kingston),138.584,Kingston,"Hall, full wheelchair access",Happy Valley Primary School,7 Sep 2013 8:00-18:00,FALSE,18 Education Rd   HAPPY VALLEY SA 5159,,SA,-35.0868,FALSE,FALSE,,,,,,,,,
Elizabeth Bay,151.227,Wentworth,assisted wheelchair access,Reginald Murphy Activity Centre,7 Sep 2013 8:00-18:00,FALSE,19 Greenknowe Ave   ELIZABETH BAY NSW 2011,,NSW,-33.8719,FALSE,FALSE,,,,,,,,,
Rose Bay,151.271,Wentworth,assisted wheelchair access,Rose Bay Public School,7 Sep 2013 8:00-18:00,FALSE,Albermarle Ave   ROSE BAY NSW 2029,,NSW,-33.873,FALSE,FALSE,,,,,,,,,
Dover Heights,151.277,Wentworth,assisted wheelchair access,Rose Bay Secondary Clge (Dover Heights Campus),7 Sep 2013 8:00-18:00,FALSE,34A Hardy St   DOVER HEIGHTS NSW 2030,,NSW,-33.8788,FALSE,FALSE,,,,,,,,,
Churchill,152.751,Blair,assisted wheelchair access,Churchill State School,7 Sep 2013 8:00-18:00,FALSE,264A Warwick Rd   CHURCHILL QLD 4305,,QLD,-27.6428,FALSE,FALSE,,,,,,,,,
Banana,150.131,Flynn,assisted wheelchair access,Banana State School,7 Sep 2013 8:00-18:00,FALSE,36 Bramston St   BANANA QLD 4702,,QLD,-24.4692,FALSE,FALSE,,,,,,,,,
Bondi North,151.276,Wentworth,no wheelchair access,St Anne's Parish Hall,7 Sep 2013 8:00-18:00,FALSE,Oakley Rd   NORTH BONDI NSW 2026,,NSW,-33.8844,FALSE,FALSE,,,,,,,,,
Kings Cross Central,151.226,Wentworth,no wheelchair access,St Canices Church Hall,7 Sep 2013 8:00-18:00,FALSE,28 Roslyn St KINGS CROSS NSW 2011,,NSW,-33.8753,FALSE,FALSE,,,,,,,,,
Charing Cross,151.254,Wentworth,assisted wheelchair access,St Clare's College,7 Sep 2013 8:00-18:00,FALSE,41-51 Carrington Rd WAVERLEY NSW 2024,,NSW,-33.8985,FALSE,FALSE,,,,,,,,,
Paddington South,151.23,Wentworth,assisted wheelchair access,St Francis of Assisi Regional Primary School Hall,7 Sep 2013 8:00-18:00,FALSE,64 Gordon St PADDINGTON NSW 2021,,NSW,-33.8875,FALSE,FALSE,,,,,,,,,
Proserpine North,148.586,Dawson,full wheelchair access,St Catherine's Catholic College (Senior Campus),7 Sep 2013 8:00-18:00,FALSE,Renwick Rd   PROSERPINE QLD 4800,,QLD,-20.3999,FALSE,FALSE,,,,,,,,,
Joondalup PEARCE PPVC,115.7702722,Pearce,full wheelchair access,Sanori House,7 Sep 2013 8:00-18:00,FALSE,G7/126 Grand Blvd JOONDALUP WA 6027,,WA,-31.7422728,FALSE,FALSE,,,,,,,,,
Merriwa North,115.70805,Pearce,assisted wheelchair access,RAAFA Estate Merriwa,7 Sep 2013 8:00-18:00,FALSE,19 Hughie Edwards Dr MERRIWA WA 6030,,WA,-31.657328,FALSE,FALSE,,,,,,,,,
Pickering Brook,116.131,Pearce,assisted wheelchair access,Pickering Brook Primary School,7 Sep 2013 8:00-18:00,FALSE,Pickering Brook Rd PICKERING BROOK WA 6076,,WA,-32.0351,FALSE,FALSE,,,,,,,,,
Two Rocks,115.58892,Pearce,assisted wheelchair access,Phil Renkin Recreation Centre,7 Sep 2013 8:00-18:00,FALSE,59 Lisford Ave TWO ROCKS WA 6037,,WA,-31.496137,FALSE,FALSE,,,,,,,,,
Quinns Rocks,115.7023689,Pearce,assisted wheelchair access,Quinns Rocks Primary School,7 Sep 2013 8:00-18:00,FALSE,Rees Dr QUINNS ROCKS WA 6030,,WA,-31.6730745,FALSE,FALSE,,,,,,,,,
Quinns Rocks North,115.695618,Pearce,no wheelchair access,Quinns Rocks Beach Primary School,7 Sep 2013 8:00-18:00,FALSE,James Cook Avenue QUINNS ROCKS WA 6030,,WA,-31.65848,FALSE,FALSE,,,,,,,,,
Northam East,116.676,Pearce,assisted wheelchair access,Northam Primary School,7 Sep 2013 8:00-18:00,FALSE,Duke St E   NORTHAM WA 6401,,WA,-31.6503,FALSE,FALSE,,,,,,,,,
Northam,116.666,Pearce,assisted wheelchair access,Northam Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,Fitzgerald St   NORTHAM WA 6401,,WA,-31.6582,FALSE,FALSE,,,,,,,,,
Parkerville,116.138,Pearce,assisted wheelchair access,Parkerville Public Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Seaborne St & Riley Rd PARKERVILLE WA 6081,,WA,-31.8813,FALSE,FALSE,,,,,,,,,
Northam PPVC,116.6814654,Pearce,assisted wheelchair access,Northam Recreation Centre,7 Sep 2013 8:00-18:00,FALSE,Peel Tce NORTHAM WA 6401,,WA,-31.6515136,FALSE,FALSE,,,,,,,,,
Brookside,144.736,Gorton,assisted wheelchair access,Brookside College,7 Sep 2013 8:00-18:00,FALSE,Federation Way CAROLINE SPRINGS VIC 3023,,VIC,-37.7463,FALSE,FALSE,,,,,,,,,
Cairnlea,144.788,Gorton,assisted wheelchair access,Cairnlea Park Primary School,8/9/13,TRUE,Carmody Dr CAIRNLEA VIC 3023,,VIC,-37.7581,FALSE,FALSE,,,,,,,,,
Elsternwick Central,145.00896,Goldstein,assisted wheelchair access,Wesley College Elsternwick,7 Sep 2013 8:00-18:00,FALSE,5 Gladstone Pde ELSTERNWICK VIC 3185,,VIC,-37.890092,FALSE,FALSE,,,,,,,,,
Albanvale,144.775,Gorton,assisted wheelchair access,Albanvale Primary School,7 Sep 2013 8:00-18:00,FALSE,Dover St   ALBANVALE VIC 3021,,VIC,-37.7448,FALSE,FALSE,,,,,,,,,
Youngtown,147.164,Bass,assisted wheelchair access,Youngtown Primary School,7 Sep 2013 8:00-18:00,FALSE,Napier St   YOUNGTOWN TAS 7249,Booth Reviews,TAS,-41.4823,FALSE,TRUE,,,,,,,,,
Moorabbin South (Goldstein),145.049,Goldstein,assisted wheelchair access,Tucker Road Moorabbin Primary School,8/9/13,TRUE,Tucker Rd   BENTLEIGH EAST VIC 3165,,VIC,-37.9332,FALSE,FALSE,,,,,,,,,
Elsternwick (Goldstein),145.012,Goldstein,full wheelchair access,Uniting Church Hall Elsternwick,7 Sep 2013 8:00-18:00,TRUE,567 Glen Huntly Rd   ELSTERNWICK VIC 3185,Booth Reviews,VIC,-37.8852,FALSE,FALSE,,,,,,,,,
Bentleigh Central (Goldstein),145.052,Goldstein,assisted wheelchair access,St John's Church Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Centre & Tucker Rds   BENTLEIGH EAST VIC 3165,,VIC,-37.9207,FALSE,FALSE,,,,,,,,,
Gardenvale,144.999,Goldstein,assisted wheelchair access,St Stephen's Church Hall,7 Sep 2013 8:00-18:00,FALSE,cnr North Rd & Cochrane St   BRIGHTON VIC 3186,,VIC,-37.8986,FALSE,FALSE,,,,,,,,,
Salisbury Park,138.67,Wakefield,"Gym, assisted wheelchair access",Salisbury Park Primary School,7 Sep 2013 8:00-18:00,FALSE,Wildwood Dr   SALISBURY PARK SA 5109,,SA,-34.7603,FALSE,FALSE,,,,,,,,,
Caroline Springs,144.73925,Gorton,assisted wheelchair access,Caroline Springs Catholic Regional College,7 Sep 2013 8:00-18:00,FALSE,10-28 College St CAROLINE SPRINGS VIC 3023,,VIC,-37.73002,FALSE,FALSE,,,,,,,,,
Narrabeen North,151.2975472,Mackellar,"Gymnasium, full wheelchair access",Narrabeen Sports High School,7 Sep 2013 8:00-18:00,FALSE,Namona St   NORTH NARRABEEN NSW 2101,,NSW,-33.7007979,FALSE,FALSE,,,,,,,,,
South Hedland Baler,118.6132253,Durack,assisted wheelchair access,Baler Primary School,7 Sep 2013 8:00-18:00,FALSE,Baler Cl   SOUTH HEDLAND WA 6722,,WA,-20.4048262,FALSE,FALSE,,,,,,,,,
Dingo,149.330131,Flynn,assisted wheelchair access,Dingo State School,7 Sep 2013 8:00-18:00,FALSE,Cnr Kennedy & Normanby Streets   DINGO QLD 4702,,QLD,-23.6454548,FALSE,FALSE,,,,,,,,,
Emerald South,148.1518775,Flynn,"Hall, assisted wheelchair access",Denison State School,7 Sep 2013 8:00-18:00,FALSE,16 Gray St EMERALD QLD 4720,,QLD,-23.5322082,FALSE,FALSE,,,,,,,,,
Comet,148.5458136,Flynn,assisted wheelchair access,Comet State School,7 Sep 2013 8:00-18:00,FALSE,Off Capricorn Hwy COMET QLD 4702,,QLD,-23.6063913,FALSE,FALSE,,,,,,,,,
Coalstoun Lakes,151.8904935,Flynn,assisted wheelchair access,Coalstoun Lakes State School,7 Sep 2013 8:00-18:00,FALSE,3 Main St   COALSTOUN LAKES QLD 4621,,QLD,-25.6124441,FALSE,FALSE,,,,,,,,,
Clinton,151.2225364,Flynn,"Staffroom, no wheelchair access",Clinton State School,7 Sep 2013 8:00-18:00,FALSE,224 Harvey Rd   CLINTON QLD 4680,,QLD,-23.8800399,FALSE,FALSE,,,,,,,,,
Chanel,151.242366,Flynn,"Marian Centre, assisted wheelchair access",Chanel College,7 Sep 2013 8:00-18:00,FALSE,11 Paterson St WEST GLADSTONE QLD 4680,,QLD,-23.86782,FALSE,FALSE,,,,,,,,,
Gladstone PPVC,151.2567762,Flynn,assisted wheelchair access,Centrepoint,7 Sep 2013 8:00-18:00,FALSE,Level 3 136 Goondoon St GLADSTONE QLD 4680,,QLD,-23.8444957,FALSE,FALSE,,,,,,,,,
Capella,148.0302597,Flynn,assisted wheelchair access,Capella State High School,7 Sep 2013 8:00-18:00,FALSE,35-45 Gordon St   CAPELLA QLD 4702,,QLD,-23.0879199,FALSE,FALSE,,,,,,,,,
Stanhope,144.984,Murray,no wheelchair access,Stanhope Community Hall,7 Sep 2013 8:00-18:00,FALSE,Godley Pl STANHOPE VIC 3623,,VIC,-36.4465,FALSE,FALSE,,,,,,,,,
Dululu,150.2613263,Flynn,assisted wheelchair access,Dululu School of Arts,7 Sep 2013 8:00-18:00,FALSE,Bryant St   DULULU QLD 4702,,QLD,-23.8477411,FALSE,FALSE,,,,,,,,,
Duaringa,149.6686182,Flynn,no wheelchair access,Duaringa State School,7 Sep 2013 8:00-18:00,FALSE,1 Charlotte St   DUARINGA QLD 4702,,QLD,-23.7159919,FALSE,FALSE,,,,,,,,,
Upper Orara,153.0134512,Cowper,assisted wheelchair access,Upper Orara Public School,7 Sep 2013 8:00-18:00,FALSE,770 Upper Orara Rd   UPPER ORARA NSW 2450,,NSW,-30.288844,FALSE,FALSE,,,,,,,,,
Mimosa,151.204,Mackellar,assisted wheelchair access,Mimosa Public School,7 Sep 2013 8:00-18:00,FALSE,Mimosa St   FRENCHS FOREST NSW 2086,,NSW,-33.7439,FALSE,FALSE,,,,,,,,,
Ulong,152.8844928,Cowper,no wheelchair access,Ulong Public School,7 Sep 2013 8:00-18:00,FALSE,20 Hutchinson St   ULONG NSW 2450,,NSW,-30.2427571,FALSE,FALSE,,,,,,,,,
Old Noarlunga,138.50101,Kingston,"Classroom, assisted wheelchair access",Old Noarlunga Primary School,7 Sep 2013 8:00-18:00,FALSE,Malpas St   OLD NOARLUNGA SA 5168,,SA,-35.18322,FALSE,FALSE,,,,,,,,,
Charles Sturt University,147.349,Riverina,"Behind main building - off carpark, assisted wheelchair access",Joyes Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Pine Gully Rd & Pugsley Pl CSU Agriculture Campus CHARLES STURT UNIVERSITY NSW 2678,,NSW,-35.0569,FALSE,FALSE,,,,,,,,,
Mona Vale,151.304,Mackellar,full wheelchair access,Mona Vale Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,Pittwater Rd   MONA VALE NSW 2103,Booth Reviews,NSW,-33.6765,TRUE,FALSE,,,,,,,,,
Winston Heights,150.968,Mitchell,assisted wheelchair access,Winston Heights Public School,7 Sep 2013 8:00-18:00,FALSE,51 Buckleys Rd   WINSTON HILLS NSW 2153,,NSW,-33.7754,FALSE,FALSE,,,,,,,,,
West Pennant Hills (Mitchell),151.0270559,Mitchell,assisted wheelchair access,West Pennant Hills Valley Community Centre,7 Sep 2013 8:00-18:00,FALSE,42A Hill Rd WEST PENNANT HILLS NSW 2125,,NSW,-33.7477183,FALSE,FALSE,,,,,,,,,
Oakhill Drive (Mitchell),151.0232634,Mitchell,assisted wheelchair access,Oakhill Drive Public School,7 Sep 2013 8:00-18:00,FALSE,1-5 Oakhill Drive CASTLE HILL NSW 2154,,NSW,-33.721514,FALSE,FALSE,,,,,,,,,
Northmead (Mitchell),150.991,Mitchell,assisted wheelchair access,Northmead Public School,7 Sep 2013 8:00-18:00,FALSE,cnr Kleins Rd & Moxhams St   NORTHMEAD NSW 2152,,NSW,-33.7867,FALSE,FALSE,,,,,,,,,
Samuel Gilbert (Mitchell),150.993,Mitchell,no wheelchair access,Samuel Gilbert Public School,7 Sep 2013 8:00-18:00,FALSE,cnr Ridgecrop Dr & Gilbert Rd   CASTLE HILL NSW 2154,,NSW,-33.7142,FALSE,FALSE,,,,,,,,,
Abbotsham,146.174,Braddon,no wheelchair access,Abbotsham Hall,7 Sep 2013 8:00-18:00,FALSE,590 Castra Rd   ABBOTSHAM TAS 7315,,TAS,-41.2135,FALSE,FALSE,,,,,,,,,
Devonport,146.344,Braddon,assisted wheelchair access,Addison Street Scout Hall,7 Sep 2013 8:00-18:00,FALSE,11 Addison St   DEVONPORT TAS 7310,,TAS,-41.1737,FALSE,FALSE,,,,,,,,,
Bella Vista,150.95871,Mitchell,assisted wheelchair access,Village Green Community Centre,7 Sep 2013 8:00-18:00,FALSE,109 Bella Vista Dr BELLA VISTA NSW 2153,,NSW,-33.74293,FALSE,FALSE,,,,,,,,,
Baulkham Hills,151.00289,Mitchell,assisted wheelchair access,The Hills Special School,7 Sep 2013 8:00-18:00,FALSE,Mary St NORTHMEAD NSW 2152,,NSW,-33.77955,FALSE,FALSE,,,,,,,,,
Illabo,147.74,Riverina,assisted wheelchair access,Illabo Public School,8/9/13,TRUE,Layton St   ILLABO NSW 2590,,NSW,-34.8136,FALSE,FALSE,Also has plants for sale,,,,,,,,
Manly West,153.175,Bonner,"Main Entrance to Centre, assisted wheelchair access",Silky Oaks Child Care Centre,7 Sep 2013 8:00-18:00,FALSE,218 Manly Rd   MANLY WEST QLD 4179,,QLD,-27.4676,FALSE,FALSE,,,,,,,,,
Mount Thompson,153.081,Bonner,"Church Hall, no wheelchair access",St Mark's Uniting Church Hall,8/9/13,TRUE,Springwood Street MOUNT GRAVATT QLD 4122,,QLD,-27.5343,FALSE,TRUE,,,,,,,,,
Chatswood MACKELLAR PPVC,151.1818539,Mackellar,assisted wheelchair access,Sage Building,7 Sep 2013 8:00-18:00,FALSE,Level 8 67 Albert Ave CHATSWOOD NSW 2067,,NSW,-33.7981824,FALSE,FALSE,,,,,,,,,
RSL Retirement Village,151.286,Mackellar,"Montgomery Theatre, full wheelchair access",RSL Lifecare,7 Sep 2013 8:00-18:00,FALSE,RSL ANZAC Village 90 Veterans Pde NARRABEEN NSW 2101,,NSW,-33.7227,FALSE,FALSE,,,,,,,,,
Wynnum PPVC,153.1712609,Bonner,full wheelchair access,St Peter's Anglican Church Hall,7 Sep 2013 8:00-18:00,FALSE,86 Bride St WYNNUM CENTRAL QLD 4178,,QLD,-27.4432068,FALSE,FALSE,,,,,,,,,
Tangalooma,153.374,Bonner,full wheelchair access,Tangalooma Island Resort,7 Sep 2013 8:00-18:00,FALSE,Tangalooma MORETON ISLAND QLD 4025,,QLD,-27.1785,FALSE,FALSE,,,,,,,,,
