stall_description,lon,has_run_out,has_nothing,has_caek,has_bbq,ess_stall_url,ess_stall_id,latest_report,first_report,stall_website,lat,stall_name,extra_info,source,has_other,polling_place_type,booth_info,opening_hours,address,premises,polling_place_name,division,state
"Sausage Sizzle, Bacon and Egg Rolls, Cakes, Muffins, Cookies, Drinks",115.7806479,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 00:52:35.874283+00,2017-03-08 12:33:21.20184+00,,-31.88461373,Newborough Primary Cake Stall & Sausage Sizzle,,"Twitter, User-submitted","{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"178 Newborough St, KARRINYUP WA 6018",Scarborough,Newborough Primary School,Scarborough,WA
"Sausage sizzle, bacon & rgg rolls and cake stall",115.8213,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:42:19.120763+00,2017-03-08 12:42:19.120763+00,,-32.13237,Beeliar Primary Sausage sizzle and cale stall,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"86 The Grange , BEELIAR WA 6164",Cockburn,Beeliar Primary School,Cockburn,WA
"Sausages, Buns, Onions Sauces and drinks to fund improvments to our residents standard of living ",115.707756,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:44:17.523885+00,2017-03-08 12:44:17.523885+00,,-31.657971,RAAFA Merriwa Hughie Edwards Drive Merriwa,,User-submitted,{},Other,,,"19 Hughie Edwards Drive, MERRIWA WA 6030",Butler,RAAFA Estate - Merriwa,Butler,WA
"Bacon & Egg Burgers (morning), Sausage Sizzle (afternoon), Coffee Van, Cold Drinks, Lollies",116.022876,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:44:40.547383+00,2017-03-08 12:44:40.547383+00,www.maidavaleps.wa.edu.au,-31.949431,Maida Vale P & C Bacon & Egg Stall & Sausage Sizzle,,User-submitted,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"310 Kalamunda Road, MAIDA VALE WA 6057",Forrestfield,Maida Vale Primary School,Forrestfield,WA
"Sausage sizzle, spring rolls, curry puffs, fried rice",118.61282,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:46:06.460361+00,2017-03-08 12:46:06.460361+00,,-20.40474,Baler Primary P&C,,User-submitted,"{""has_vego"":true}",Public School,,,"Baler Close, SOUTH HEDLAND WA 6722",Pilbara,Baler Primary School,Pilbara,WA
"Sausage sizzle, bacon & egg burgers, cupcakes and drinks.",115.829737,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:54:39.275074+00,2017-03-08 12:54:39.275074+00,,-31.806639,Madeley Primary P&C Sausage Sizzle,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"Martindale Avenue, MADELEY WA 6065",Girrawheen,Madeley Primary School,Girrawheen,WA
"Cake stall, sausage sizzle, cool drink",115.782624,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:57:35.903961+00,2017-03-08 12:26:11.83828+00,,-31.827057,Glengarry Primary School sausage sizzle,,User-submitted,{},Public School,,,"25 Doveridge Drive, DUNCRAIG WA 6023",Carine,Glengarry Primary School,Carine,WA
"Bacon and egg rolls, sausages and Halal",115.90798,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:59:05.30966+00,2017-03-08 12:59:05.30966+00,http://www.norandaps.wa.edu.au/,-31.87713,Noranda Primary School ,,User-submitted,"{""has_halal"":true,""has_bacon_and_eggs"":true}",Public School,,,"25 Walmsley Drive, NORANDA WA 6062",Morley,Noranda Primary School,Morley,WA
"Sausages, bread buns, onion and drinks to fund a two-yearly camp for the youth of our church federation.",115.7981819,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:01:09.733413+00,2017-03-08 13:00:55.718569+00,,-32.30608822,Church Sausage Sizzle,,User-submitted,{},Private School,,,"879 Mandurah Road, BALDIVIS WA 6171",Baldivis,Rockingham John Calvin School,Baldivis,WA
"Sausage Sizzle, Cold Drink, Raffle",116.459107,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:05:08.655774+00,2017-03-08 13:05:08.655774+00,,-31.546854,Toodyay Football Club Sausage Sizzle,,User-submitted,{},Other,,,"Toodyay Street, TOODYAY WA 6566",Moore,Toodyay Show Grounds Pavilion,Moore,WA
"Sausages, Egg & Bacon Rolls, cakes",115.88279,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:07:00.909637+00,2017-03-08 13:07:00.909637+00,,-32.04889,Willetton PS BBQ & Cake Stall,,User-submitted,"{""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"14 Woodpecker Avenue, WILLETTON WA 6155",Riverton,Willetton Primary School,Riverton,WA
"Sausage Sizzle, all sorts of foods on offer, Coffee.",115.76318,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:11:51.515067+00,2017-03-08 13:11:51.515067+00,www.fcc.wa.edu.au,-32.52873,Foundaation Community Fair,,User-submitted,"{""has_coffee"":true,""has_vego"":true}",Private School,,,"115 Waldron Boulevard, GREENFIELDS WA 6210",Mandurah,Foundation Christian College,Mandurah,WA
"Sausage Sizzle, Cake Stall, Toy & Books",115.76108,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:14:07.49777+00,2017-03-08 13:14:07.49777+00,https://www.facebook.com/northbeachpspandc/posts/601408770048098:0,-31.86028,North Beach Primary School,,User-submitted,{},Public School,,,"75 North Beach Road, NORTH BEACH WA 6020",Carine,North Beach Primary School,Carine,WA
"Sausage Sizzle, Hamburgers, Morning Coffee, Drinks",116.07813,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:37:41.626975+00,2017-03-08 13:12:39.156536+00,,-31.56069,IHC Parents & Friends Association,,"User-submitted, Twitter","{""has_coffee"":true,""has_free_text"":""Hamburgers""}",Private School,,,"34 Santa Gertrudis Drive, LOWER CHITTERING WA 6084",Moore,Immaculate Heart College,Moore,WA
"Bacon and Egg Rolls, Sausage Sizzle, Cold Drinks",115.93101,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:25:23.487979+00,2017-03-08 13:25:23.487979+00,,-32.08827,Campbell Primary School P&C,,User-submitted,"{""has_halal"":true,""has_bacon_and_eggs"":true}",Public School,,,"161 Campbell Road, CANNING VALE WA 6155",Southern River,Campbell Primary School,Southern River,WA
"Bacon and egg rolls, sausage sizzle and drinks for sale",115.910957,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 07:16:40.487152+00,2017-03-09 07:16:40.487152+00,,-31.84942,South Ballajura Primary School Sausage Sizzle,,User-Submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"2-34 Wyperfeld Gardens, BALLAJURA WA 6066",West Swan,South Ballajura Primary School,West Swan,WA
Breaky sausage sizzle drinks ,116.02049,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 13:32:30.731414+00,2017-03-08 23:44:00.274758+00,,-32.11959,Kelmscott Primary ,,User-Submitted,"{""has_bacon_and_eggs"":false}",Public School,,,"River Road, KELMSCOTT WA 6111","Armadale, Darling Range",Kelmscott Primary School,"Armadale, Darling Range",WA
Sausages etc for the Music Tour,115.77662,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 02:25:18.740334+00,2017-03-09 07:14:17.90388+00,,-31.85266,Carine High School Sausage Sizzle,,User-Submitted,"{""has_free_text"":""Drinks""}",Public School,,,"51 Everingham Street, CARINE WA 6020",Carine,Carine Senior High School,Carine,WA
"Sausages, buns, drinks raising money for Concert Band",116.0049,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:18:45.994687+00,2017-03-08 13:18:45.994687+00,,-32.14992,Concert Band Sausage Sizzle,,User-submitted,{},Church,,,"84 Fifth Road, ARMADALE WA 6112",Armadale,Free Reformed Church,Armadale,WA
Sausage Sizzle with onions // Bacon and Egg Burgers // Cold Drinks,115.83616,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 04:52:07.86038+00,2017-03-08 13:16:03.808436+00,https://www.facebook.com/groups/1393948977521262/,-32.23544,P&C Fundraising Sausage Sizzle,,User-submitted,"{""has_vego"":false,""has_bacon_and_eggs"":true}",Public School,,,"15-35 Durrant Avenue, PARMELIA WA 6167",Kwinana,North Parmelia Primary School,Kwinana,WA
"bacon & egg muffins, hamburgers with coleslaw, sausage sizzle, drinks",115.76075,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:20:02.617744+00,2017-03-08 13:20:02.617744+00,,-31.78955,craigie heights primary school food and drinks stall,,User-submitted,"{""has_bacon_and_eggs"":true,""has_free_text"":""Hamburgers with coleslaw""}",Public School,,,"47 Spinaway Street, CRAIGIE WA 6025",Hillarys,Craigie Heights Primary School,Hillarys,WA
keep canteen open 5 days a week,115.83978,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:22:38.699578+00,2017-03-08 13:18:13.838174+00,,-32.0942,Bibra Lake Primary,,User-submitted,"{""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"29 Annois Road, BIBRA LAKE WA 6163",Willagee,Bibra Lake Primary School,Willagee,WA
"Sausages in buns, Bacon & Egg Burgers, Delicious cakes - all to help our P&C fundraising efforts",115.90828,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:23:15.186977+00,2017-03-08 12:58:58.798003+00,https://lathlainprimaryschool.wordpress.com/,-31.969973,Lathlain Primary School,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"120 Howick Street, LATHLAIN WA 6100",Victoria Park,Lathlain Primary School,Victoria Park,WA
"Bacon & egg rolls, sausage sizzle, cake stall",115.840131,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:24:39.270739+00,2017-03-08 13:24:03.581258+00,,-31.901238,Tuart Hill Primary School P & C,,User-submitted,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"Banksia Street, TUART HILL WA 6060",Balcatta,Tuart Hill Primary School,Balcatta,WA
"sausage sizzle, morning & afternoon teas",115.903668,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:59:13.30975+00,2017-03-08 13:59:13.30975+00,,-32.961996,Yarloop Primary School P & C,,User-submitted,{},Public School,,,"22 School Road, YARLOOP WA 6218",Murray-Wellington,Yarloop Primary School,Murray-Wellington,WA
"Sausage, Hamburgers and Drinks",117.793256,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 15:53:22.607019+00,2017-03-05 13:52:45.131681+00,No website,-22.68754,Tom Price Senior High School Country Week 2017 Fundraiser,,Twitter,"{""has_free_text"":""Hamburgers""}",Community Hall,,,"Milpera Street, TOM PRICE WA 6751",North West Central,Tom Price Recreation Centre,North West Central,WA
"Sausage Sizzle, Bacon & Egg Rolls, Drinks, Icy Poles, Book Stall, Car Boot Sale, Cake Stall, Bouncy Castle",115.761424,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 23:33:26.464302+00,2017-03-08 23:33:26.464302+00,,-31.72328,Joondalup Primary School & Education Support Centre,,,"{""has_bacon_and_eggs"":true}",Public School,,,"150 Blue Mountain Drive, JOONDALUP WA 6027",Burns Beach,Joondalup Primary School,Burns Beach,WA
drinks too. supporting Bruce Rock Amateur Swimming Club,118.14877,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 23:42:00.795252+00,2017-03-08 13:03:55.392119+00,,-31.873756,Bruce Rock Shire Hall,,User-submitted,{},Community Hall,,,"54 Johnson Street, BRUCE ROCK WA 6418",Central Wheatbelt,Bruce Rock Shire Hall,Central Wheatbelt,WA
"sausage Sizzle, Bacon & Egg rolls, softdrinks ",119.73163,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 23:44:25.565283+00,2017-03-08 23:40:33.065045+00,https://m.facebook.com/newmanps/,-23.3544,Newman PS Sausage Sizzle ,,,"{""has_bacon_and_eggs"":true,""has_free_text"":""Breakfast rolls""}",Public School,,,"Hilditch Avenue, NEWMAN WA 6753",Pilbara,Newman Primary School,Pilbara,WA
"sausage sizzle, bacon and egg burgers, hamburgers, drinks",118.8604,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 23:45:38.789126+00,2017-03-08 23:45:38.789126+00,,-32.448667,Hyden Daycare,,,"{""has_bacon_and_eggs"":true,""has_free_text"":""Hamburgers""}",Community Hall,,,"40 Naughton Street, HYDEN WA 6359",Central Wheatbelt,Hyden Community Resource Centre,Central Wheatbelt,WA
Sausages and Drinks,115.92653,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 07:17:09.43435+00,2017-03-09 07:17:09.43435+00,https://www.facebook.com/HamptonSeniorHighSchool/,-31.8901,Hampton Senior High School,,User-Submitted,{},Public School,,,"72 Morley Drive East, MORLEY WA 6062",Bassendean,Hampton Senior High School,Bassendean,WA
"Egg & bacon rolls, hot dogs, drinks, delicious cakes, slices and biscuits",115.794791,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 07:17:44.810244+00,2017-03-09 07:17:44.810244+00,,-31.92682,"Churchlands Primary Election Day Brunch, Sausage Sizzle and Cake Stall",,User-Submitted,"{""has_vego"":true,""has_halal"":true}",Public School,,,"Cromarty Road, FLOREAT WA 6014",Churchlands,Churchlands Primary School,Churchlands,WA
,115.7918926,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 09:25:44.865263+00,2017-03-08 13:45:20.249599+00,,-31.72371268,,,Twitter,{},Public School,,,"50 Spring Hill Street, TAPPING WA 6065",Wanneroo,Spring Hill Primary School,Wanneroo,WA
"Sausages, cakes, bacon & egg rolls",115.83547,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 05:56:40.21747+00,2017-03-10 05:56:40.21747+00,,-31.91777,Mt Hawthorn Primary School P&C Sausage Sizzle,,User-Submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"1 Killarney Street, MOUNT HAWTHORN WA 6016",Perth,Mt Hawthorn Primary School,Perth,WA
"Sausages in buns, coffee, cakes, drinks, icy poles",115.859724,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 14:00:29.893839+00,2017-03-10 04:56:31.950363+00,,-31.981145,Parents for Ride to Conquer Cancer,,User-Submitted,"{""has_halal"":true,""has_free_text"":""Drinks, icypoles""}",Public School,,,"51 Forrest Street, SOUTH PERTH WA 6151",South Perth,South Perth Primary School,South Perth,WA
,115.81768,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 05:43:05.051309+00,2017-03-08 13:47:00.239694+00,,-31.78096,,,"Twitter, Facebook","{""has_free_text"":""Icecream""}",Public School,,,"Willespie Drive, PEARSALL WA 6065",Wanneroo,Pearsall Primary School,Wanneroo,WA
"Sausage in a bun,  cold drinks ",115.94922,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 07:26:49.24946+00,2017-03-09 07:26:28.274356+00,,-32.07609,Forest Crescent PS Sausage Sizzle ,,User-Submitted,"{""has_halal"":true}",Public School,,,"83 Forest Crescent, THORNLIE WA 6108",Thornlie,Forest Crescent Primary School,Thornlie,WA
"Sausages, barista coffee and cake, will all proceeds going directly to our Vietnam Mission",115.74766,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 07:29:10.80872+00,2017-03-09 07:29:10.80872+00,https://www.facebook.com/SacredHeartCollegeVietnamMission/?ref=aymt_homepage_panel,-31.82664,Sacred Heart College Vietnam Mission ,,User-Submitted,"{""has_coffee"":true}",Private School,,,"15 Hocking Parade, SORRENTO WA 6020",Hillarys,Sacred Heart College,Hillarys,WA
"sausage sizzle, bacon and egg rolls, cakes bakes and sweets and coffee and tea",115.84764,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 08:06:23.292455+00,2017-03-09 00:40:25.884734+00,,-32.04172,Brentwood Primary cake stall & sizzle,,User-Submitted,"{""has_coffee"":true,""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"41-45 Moolyeen Road, BRENTWOOD WA 6153",Bateman,Brentwood Primary School,Bateman,WA
"sausage sizzle, bacon and egg rolls, soft drink.",116.268238,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 10:15:01.408854+00,2017-03-09 10:15:01.408854+00,,-31.864708,Chidlow Primary School P&C,,User-Submitted,"{""has_bacon_and_eggs"":true}",Community Hall,,,"361 Old Northam Road, CHIDLOW WA 6556",Swan Hills,Chidlow Recreation Pavilion,Swan Hills,WA
sausage sizzle and cup cakes,115.86484,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 10:18:35.110913+00,2017-03-04 12:45:08.302776+00,,-32.15076,Harmony Primary School,,"Facebook, User-submitted","{""has_coffee"":false,""has_vego"":false}",Public School,,,"60 Aurora Drive, ATWELL WA 6164",Kwinana,Harmony Primary School,Kwinana,WA
gluten free,115.86302,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 10:19:30.158542+00,2017-03-04 12:27:30.204589+00,,-32.07605,Leeming Primary School,,User-submitted,"{""has_vego"":true,""has_free_text"":""""}",Public School,,,"10 Meharry Road, LEEMING WA 6149",Jandakot,Leeming Primary School,Jandakot,WA
Sausages and drinks,116.00508,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 11:01:29.953923+00,2017-03-09 11:01:29.953923+00,,-32.21192,Marri Grove Primary School P&C,,User-Submitted,{},Public School,,,"Larson Road, BYFORD WA 6122",Darling Range,Marri Grove Primary School,Darling Range,WA
"Sausage Sizzle, Bacon & Egg burgers for early voters, cake stall and coffee",115.8909,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 11:01:47.576062+00,2017-03-09 09:17:24.163817+00,,-31.87691,Camboon Primary School Sausage Sizzle,,User-Submitted,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"Forder Road, NORANDA WA 6062",Morley,Camboon Primary School,Morley,WA
"Sausage sizzle, Bacon and Egg sandwiches, drinks, cake stall",116.049096,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 12:29:42.059368+00,2017-03-09 12:29:42.059368+00,,-31.924682,Helena Valley Primary P&C sausage sizzle and cake stall,,User-Submitted,"{""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"3700 Helena Valley Road, HELENA VALLEY WA 6056",Midland,Helena Valley Primary School,Midland,WA
,115.87845,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 12:32:04.794631+00,2017-03-09 12:32:04.794631+00,,-31.87846,,,Facebook,{},Public School,,,"81 Gordon Road West, DIANELLA WA 6059",Morley,North Morley Primary School,Morley,WA
,114.62322,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 00:35:13.49311+00,2017-03-10 00:35:13.49311+00,,-28.76407,,,https://www.everythinggeraldton.com.au/geraldton-calendar/2017/3/11/allendale-p-c-sausage-sizzle-and-cake-stall-allendale-polling-booth,{},Public School,,,"52 Wittenoom Street, GERALDTON WA 6530",Geraldton,Allendale Primary School,Geraldton,WA
"Hotdogs, cakes and drinks! ",115.767412,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 01:17:08.472312+00,2017-03-10 01:17:08.472312+00,,-31.820535,Sausage Sizzle and Cake Bake,,User-Submitted,{},Public School,,,"22 Sullivan Road, DUNCRAIG WA 6023",Carine,Duncraig Senior High School,Carine,WA
"Yummy cake stall, sausage sizzle, drinks",115.906475,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 04:56:03.505765+00,2017-03-08 13:29:50.946638+00,,-31.959882,St Augustines Primary School Parents & Friends,,"Twitter, User-Submitted",{},Private School,,,"34 Gladstone Road, RIVERVALE WA 6103",Belmont,St Augustine's School,Belmont,WA
"Sausages in buns, and drinks to support students China Trip 2017",115.81405,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 03:00:47.720587+00,2017-03-10 03:00:47.720587+00,,-32.07395,NLSC Sausage Sizzle,,User-Submitted,{},Public School,,,"188-200 Winterfold Road, KARDINYA WA 6163",Willagee,North Lake Senior Campus,Willagee,WA
Democracy Sausage to fund raise for our cadets,115.78686,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 03:02:04.494088+00,2017-03-10 03:02:04.494088+00,http://www.murray.wa.gov.au/services/emergency-services/about-emergency-services/,-32.55847,West Murray Volunteer Bush Fire Brigade Cadets,,User-Submitted,{},Community Hall,,,"Cnr Pinjarra and Goodooga Road, FURNISSDALE WA 6210",Mandurah,West Murray Community Hall,Mandurah,WA
sausages cakes muffins ,115.76542,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 12:33:46.141518+00,2017-03-10 05:58:11.607537+00,,-31.98943,north cott sausage sizzle and cake stall ,,User-Submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"100 Eric Street, COTTESLOE WA 6011",Cottesloe,North Cottesloe Primary School,Cottesloe,WA
"Sausages, bacon and egg burgers, soft drinks",115.99868,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 12:34:22.13371+00,2017-03-10 06:36:58.533277+00,,-32.11952,Grovelands P &C,,User-submitted,"{""has_coffee"":false,""has_bacon_and_eggs"":true}",Public School,,,"14 Grovelands Drive, CAMILLO WA 6111",Armadale,Grovelands Primary School,Armadale,WA
"Sausage sizzle, drinks, cake stall",115.92221,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 06:25:54.158365+00,2017-03-10 06:25:54.158365+00,www.carlisleps.wa.edu.au,-31.97346,Carlisle PS P&C Sausage Sizzle,,User-Submitted,"{""has_halal"":true}",Public School,,,"271 Orrong Road, KEWDALE WA 6105",Belmont,Carlisle Primary School,Belmont,WA
,115.942414,FALSE,FALSE,FALSE,FALSE,,,,,,-32.011945,,,,,Public School,,,"275 Sevenoaks Street, CANNINGTON WA 6107",Cannington,Sevenoaks Senior College,Cannington,WA
"Sausage sizzle, Lolly bags, Cold drinks, and Democracy Chocolates",116.01545,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 07:58:07.839003+00,2017-03-10 05:57:41.437814+00,,-32.13432,Kingsley Primary School P&C,,User-Submitted,"{""has_vego"":true,""has_halal"":false,""has_free_text"":""Lolly bags""}",Public School,,,"11 Lathwell Street, ARMADALE WA 6112",Armadale,Kingsley Primary School,Armadale,WA
"sausage sizzle, bacon and egg rolls, cakes, cool drink and water",115.755816,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 05:46:15.570228+00,2017-03-08 12:37:55.679153+00,,-32.358811,Port Kennedy Primary School sausage sizzle and cake stall,,User-submitted,"{""has_coffee"":false,""has_bacon_and_eggs"":true}",Public School,,,"1 La Manche Avenue, PORT KENNEDY WA 6172",Warnbro,Port Kennedy Primary School,Warnbro,WA
,115.9995,FALSE,FALSE,FALSE,FALSE,,,,,,-32.1615,,,,,Public School,,,"11 Tijuana Road, BROOKDALE WA 6112",Armadale,Gwynne Park Primary School,Armadale,WA
"Limited supply of Bacon and Egg Burgers  sausage sizzle, drinks, cakes, lolly bags",115.950898,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 09:33:26.667389+00,2017-03-09 12:26:43.280248+00,,-31.87285,P&C Sausage Sizzle ,,Facebook,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"Brockmill Avenue, BEECHBORO WA 6063","Bassendean, Midland",East Beechboro Primary School,"Bassendean, Midland",WA
,115.66183,FALSE,FALSE,FALSE,FALSE,,,,,,-33.34337,,,,,Private School,,,"Lot 4 Rodsted Street, EAST BUNBURY WA 6230",Bunbury,Bunbury Catholic College,Bunbury,WA
TBA,115.695321,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 01:54:34.577101+00,2017-02-21 09:14:52.160375+00,http://www.quinnsbeachps.wa.edu.au/p-and-c/fundraisingevents/,-31.658203,P&C Sausage Sizzle ,,,{},Public School,,,"5 James Cook Avenue, QUINNS ROCKS WA 6030",Butler,Quinns Beach Primary School,Butler,WA
,117.792347,FALSE,FALSE,FALSE,FALSE,,,,,,-31.114487,,,,,Community Hall,,,"Railway Street, TRAYNING WA 6488",Central Wheatbelt,Trayning Community Centre,Central Wheatbelt,WA
,115.7167,FALSE,FALSE,FALSE,FALSE,,,,,,-33.27979,,,,,Community Hall,,,"Mulgara Street , AUSTRALIND WA 6233","Collie-Preston, Murray-Wellington",Australind Community Hall,"Collie-Preston, Murray-Wellington",WA
"Bacon and Egg rolls, sausage sizzle, cool drinks",115.787647,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:41:54.981316+00,2017-03-08 12:41:54.981316+00,,-32.101155,Spearwood Primary School,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"73 Gerald Street, SPEARWOOD WA 6163","Cockburn, Fremantle",Spearwood Primary School,"Cockburn, Fremantle",WA
,116.116987,FALSE,FALSE,FALSE,FALSE,,,,,,-32.085114,,,,,Community Hall,,,"Old Station Road, KARRAGULLEN WA 6111",Darling Range,Karragullen District Hall,Darling Range,WA
"In addition to food, weve got a pop-up water playground for the kids from 11am to 3pm (tickets $10 for unlimited rides)",115.765622,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 09:26:23.09004+00,2017-03-10 01:45:09.214351+00,https://www.facebook.com/events/1604604892885572/,-32.059055,White Gum Valley PS Cake and Sausage EXTRAVAGANZA!!,,User-submitted,"{""has_coffee"":true,""has_vego"":true,""has_halal"":true,""has_bacon_and_eggs"":true}",Public School,,,"29 Hope Street, WHITE GUM VALLEY WA 6162",Fremantle,White Gum Valley Primary School,Fremantle,WA
"Bacon & Egg Burgers, Hot dogs, Drinks",115.874868,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 09:30:34.207116+00,2017-03-10 09:30:34.207116+00,,-31.870066,St Andrews Grammar Sausage Sizzle,,,"{""has_vego"":true}",Private School,,,"4 Hellenic Drive, DIANELLA WA 6059",Mirrabooka,St Andrew's Grammar School,Mirrabooka,WA
"Egg and bacon rolls, sausages in buns, soft drink ",115.794993,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 12:27:49.263678+00,2017-03-10 12:27:49.263678+00,,-31.753628,Edgewater Woodvale JFC,,User-Submitted,"{""has_bacon_and_eggs"":true}",Community Hall,,,"275 Scenic Drive, WANNEROO WA 6065",Wanneroo,Wanneroo Recreation Centre,Wanneroo,WA
Aussie fry up and a homemade cake with a luck dip for the kids. All proceeds go to the P and C fundraising iniatives,115.882925,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 12:31:48.984123+00,2017-03-10 09:32:54.664541+00,,-31.98142,"P& C Baconf and Egg roll, Sausage sizzle, cake stall and lucky dip",,User-Submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"73 Banksia Terrace, KENSINGTON WA 6151",South Perth,Kensington Primary School,South Perth,WA
"Sausage in buns, soft drinks.",115.94526,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 12:49:02.003972+00,2017-03-10 12:49:02.003972+00,,-31.93521,Redcliffe Sausage Sizzle,,User-Submitted,{},Public School,,,"62 Kanowna Avenue, REDCLIFFE WA 6104",Belmont,Redcliffe Primary School,Belmont,WA
"sausages, bacon & egg rolls, cold drinks, tea and coffee fundraising for the school",115.81494,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 14:13:25.838263+00,2017-03-10 14:13:25.838263+00,http://www.rivervalley.wa.edu.au,-33.30844,River Valley Primary School ,,User-Submitted,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"51 Russell Road, BUREKUP WA 6227",Collie-Preston,River Valley Primary School,Collie-Preston,WA
"bacon & egg sandwiches (am), sausage sizzle, cans of softdrink",115.84617,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 23:32:24.395023+00,2017-03-10 23:32:24.395023+00,,-32.10794,Lakeland Senior High School Sausage Sizzle,,User-Submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"106 South Lake Drive, SOUTH LAKE WA 6164","Jandakot, Willagee",Lakeland Senior High School,"Jandakot, Willagee",WA
